# NIRWizard 0.1.7 — subject block average — timecourse
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_1.snirf sha256=3450a7da53c06fca85a7eea728119ec2acdb0ab65c898234b4f9e6130cca2266
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/quiet_2.snirf sha256=fffd8621e0f23f2f6b8d8a96399af57657bfe620a8d1436530fb36618354f444
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_1.snirf sha256=e02b5983b2f586ec1eec748e2d8d6c5240c7723ca7ba4dbb3f91196c2c8acb47
# source: /home/adama/dev/lydia-adept/piano-noise/data/dur40/noise_2.snirf sha256=c98402779496ac1aba0fb382d28822eb689572c5d291435b7733ef053f4fb302
# statistics: solver=epoch mean; descriptive (no p/q); correction=none; families=n/a (no correction applied)
# band: 95% CI (band_type=ci95; half-width = multiplier × SEM, df = n_epochs − 1 per channel)
# trial rejection: no trial rejection applied
# units: μM (source: conversion record)
# condition '1': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '10': 3 onsets, 0 out of bounds, n = 3 per channel
# condition '11': 4 onsets, 0 out of bounds, n = 4 per channel
# condition '20': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '21': 12 onsets, 0 out of bounds, n = 12 per channel
# condition '30': 24 onsets, 0 out of bounds, n = 24 per channel
# condition '40': 4 onsets, 1 out of bounds, n = 3 per channel
# provenance: block_average.json (authoritative sidecar, schema 1.0)
channel,signal,condition,time_s,mean,band_lo,band_hi,band_type,n_epochs
S1-D1,HbO,1,22.400000,6.770893e-2,-5.536968e-1,6.891147e-1,ci95,3
S1-D1,HbO,1,22.500000,6.839961e-2,-5.481519e-1,6.849511e-1,ci95,3
S1-D1,HbO,1,22.600000,6.829813e-2,-5.437431e-1,6.803393e-1,ci95,3
S1-D1,HbO,1,22.700000,6.745705e-2,-5.403297e-1,6.752438e-1,ci95,3
S1-D1,HbO,1,22.800000,6.589868e-2,-5.376031e-1,6.694004e-1,ci95,3
S1-D1,HbO,1,22.900000,6.365338e-2,-5.350903e-1,6.623971e-1,ci95,3
S1-D1,HbO,1,23.000000,6.077633e-2,-5.325406e-1,6.540932e-1,ci95,3
S1-D1,HbO,1,23.100000,5.733626e-2,-5.291870e-1,6.438595e-1,ci95,3
S1-D1,HbO,1,23.200000,5.338270e-2,-5.242955e-1,6.310609e-1,ci95,3
S1-D1,HbO,1,23.300000,4.890280e-2,-5.167379e-1,6.145435e-1,ci95,3
S1-D1,HbO,1,23.400000,4.416426e-2,-5.055069e-1,5.938354e-1,ci95,3
S1-D1,HbO,1,23.500000,3.934766e-2,-4.898042e-1,5.684996e-1,ci95,3
S1-D1,HbO,1,23.600000,3.466732e-2,-4.687446e-1,5.380793e-1,ci95,3
S1-D1,HbO,1,23.700000,3.032006e-2,-4.414664e-1,5.021065e-1,ci95,3
S1-D1,HbO,1,23.800000,2.653921e-2,-4.070906e-1,4.601690e-1,ci95,3
S1-D1,HbO,1,23.900000,2.369053e-2,-3.655482e-1,4.129293e-1,ci95,3
S1-D1,HbO,1,24.000000,2.171334e-2,-3.178461e-1,3.612728e-1,ci95,3
S1-D1,HbO,1,24.100000,2.064343e-2,-2.650465e-1,3.063334e-1,ci95,3
S1-D1,HbO,1,24.200000,2.045853e-2,-2.088396e-1,2.497567e-1,ci95,3
S1-D1,HbO,1,24.300000,2.127222e-2,-1.518170e-1,1.943614e-1,ci95,3
S1-D1,HbO,1,24.400000,2.291554e-2,-1.002450e-1,1.460761e-1,ci95,3
S1-D1,HbO,1,24.500000,2.527561e-2,-6.834598e-2,1.188972e-1,ci95,3
S1-D1,HbO,1,24.600000,2.825358e-2,-7.533861e-2,1.318458e-1,ci95,3
S1-D1,HbO,1,24.700000,3.174887e-2,-1.117718e-1,1.752695e-1,ci95,3
S1-D1,HbO,1,24.800000,3.541264e-2,-1.586196e-1,2.294449e-1,ci95,3
S1-D1,HbO,1,24.900000,3.900556e-2,-2.085363e-1,2.865474e-1,ci95,3
S1-D1,HbO,1,25.000000,4.226088e-2,-2.592720e-1,3.437938e-1,ci95,3
S1-D1,HbO,1,25.100000,4.493728e-2,-3.102346e-1,4.001092e-1,ci95,3
S1-D1,HbO,1,25.200000,4.672380e-2,-3.616457e-1,4.550933e-1,ci95,3
S1-D1,HbO,1,25.300000,4.737008e-2,-4.139802e-1,5.087203e-1,ci95,3
S1-D1,HbO,1,25.400000,4.688790e-2,-4.678096e-1,5.615854e-1,ci95,3
S1-D1,HbO,1,25.500000,4.526432e-2,-5.235181e-1,6.140467e-1,ci95,3
S1-D1,HbO,1,25.600000,4.259855e-2,-5.811864e-1,6.663835e-1,ci95,3
S1-D1,HbO,1,25.700000,3.884750e-2,-6.410842e-1,7.187792e-1,ci95,3
S1-D1,HbO,1,25.800000,3.443982e-2,-7.028326e-1,7.717123e-1,ci95,3
S1-D1,HbO,1,25.900000,2.972007e-2,-7.657793e-1,8.252194e-1,ci95,3
S1-D1,HbO,1,26.000000,2.514165e-2,-8.286765e-1,8.789597e-1,ci95,3
S1-D1,HbO,1,26.100000,2.109609e-2,-8.903483e-1,9.325404e-1,ci95,3
S1-D1,HbO,1,26.200000,1.799631e-2,-9.495894e-1,9.855820e-1,ci95,3
S1-D1,HbO,1,26.300000,1.619173e-2,-1.005058e0,1.037441e0,ci95,3
S1-D1,HbO,1,26.400000,1.596790e-2,-1.055404e0,1.087340e0,ci95,3
S1-D1,HbO,1,26.500000,1.766231e-2,-1.098861e0,1.134186e0,ci95,3
S1-D1,HbO,1,26.600000,2.136305e-2,-1.134478e0,1.177204e0,ci95,3
S1-D1,HbO,1,26.700000,2.707357e-2,-1.161867e0,1.216014e0,ci95,3
S1-D1,HbO,1,26.800000,3.477729e-2,-1.180579e0,1.250133e0,ci95,3
S1-D1,HbO,1,26.900000,4.452549e-2,-1.190051e0,1.279102e0,ci95,3
S1-D1,HbO,1,27.000000,5.618773e-2,-1.190064e0,1.302439e0,ci95,3
S1-D1,HbO,1,27.100000,6.961924e-2,-1.181175e0,1.320414e0,ci95,3
S1-D1,HbO,1,27.200000,8.446644e-2,-1.164722e0,1.333655e0,ci95,3
S1-D1,HbO,1,27.300000,1.004331e-1,-1.141827e0,1.342693e0,ci95,3
S1-D1,HbO,1,27.400000,1.171652e-1,-1.113848e0,1.348179e0,ci95,3
S1-D1,HbO,1,27.500000,1.342556e-1,-1.082208e0,1.350720e0,ci95,3
S1-D1,HbO,1,27.600000,1.512796e-1,-1.048960e0,1.351519e0,ci95,3
S1-D1,HbO,1,27.700000,1.678419e-1,-1.015629e0,1.351313e0,ci95,3
S1-D1,HbO,1,27.800000,1.835237e-1,-9.836871e-1,1.350735e0,ci95,3
S1-D1,HbO,1,27.900000,1.979606e-1,-9.542450e-1,1.350166e0,ci95,3
S1-D1,HbO,1,28.000000,2.109300e-1,-9.280095e-1,1.349870e0,ci95,3
S1-D1,HbO,1,28.100000,2.222316e-1,-9.054667e-1,1.349930e0,ci95,3
S1-D1,HbO,1,28.200000,2.316996e-1,-8.868206e-1,1.350220e0,ci95,3
S1-D1,HbO,1,28.300000,2.390266e-1,-8.724981e-1,1.350551e0,ci95,3
S1-D1,HbO,1,28.400000,2.442649e-1,-8.613622e-1,1.349892e0,ci95,3
S1-D1,HbO,1,28.500000,2.475168e-1,-8.526702e-1,1.347704e0,ci95,3
S1-D1,HbO,1,28.600000,2.488696e-1,-8.453741e-1,1.343113e0,ci95,3
S1-D1,HbO,1,28.700000,2.484006e-1,-8.384741e-1,1.335275e0,ci95,3
S1-D1,HbO,1,28.800000,2.461783e-1,-8.304488e-1,1.322805e0,ci95,3
S1-D1,HbO,1,28.900000,2.424144e-1,-8.200880e-1,1.304917e0,ci95,3
S1-D1,HbO,1,29.000000,2.373260e-1,-8.068139e-1,1.281466e0,ci95,3
S1-D1,HbO,1,29.100000,2.310497e-1,-7.900023e-1,1.252102e0,ci95,3
S1-D1,HbO,1,29.200000,2.237843e-1,-7.689368e-1,1.216505e0,ci95,3
S1-D1,HbO,1,29.300000,2.154645e-1,-7.429149e-1,1.173844e0,ci95,3
S1-D1,HbO,1,29.400000,2.064214e-1,-7.124923e-1,1.125335e0,ci95,3
S1-D1,HbO,1,29.500000,1.968221e-1,-6.777278e-1,1.071372e0,ci95,3
S1-D1,HbO,1,29.600000,1.868674e-1,-6.386791e-1,1.012414e0,ci95,3
S1-D1,HbO,1,29.700000,1.766830e-1,-5.955707e-1,9.489368e-1,ci95,3
S1-D1,HbO,1,29.800000,1.662556e-1,-5.496515e-1,8.821627e-1,ci95,3
S1-D1,HbO,1,29.900000,1.558048e-1,-5.016666e-1,8.132762e-1,ci95,3
S1-D1,HbO,1,30.000000,1.454309e-1,-4.524888e-1,7.433507e-1,ci95,3
S1-D1,HbO,1,30.100000,1.352861e-1,-4.028867e-1,6.734590e-1,ci95,3
S1-D1,HbO,1,30.200000,1.254668e-1,-3.545806e-1,6.055142e-1,ci95,3
S1-D1,HbO,1,30.300000,1.160886e-1,-3.084431e-1,5.406204e-1,ci95,3
S1-D1,HbO,1,30.400000,1.073166e-1,-2.653512e-1,4.799843e-1,ci95,3
S1-D1,HbO,1,30.500000,9.926148e-2,-2.261734e-1,4.246964e-1,ci95,3
S1-D1,HbO,1,30.600000,9.206823e-2,-1.918678e-1,3.760043e-1,ci95,3
S1-D1,HbO,1,30.700000,8.603852e-2,-1.624009e-1,3.344779e-1,ci95,3
S1-D1,HbO,1,30.800000,8.112373e-2,-1.378577e-1,3.001051e-1,ci95,3
S1-D1,HbO,1,30.900000,7.741149e-2,-1.187738e-1,2.735968e-1,ci95,3
S1-D1,HbO,1,31.000000,7.487545e-2,-1.068005e-1,2.565514e-1,ci95,3
S1-D1,HbO,1,31.100000,7.385892e-2,-1.037443e-1,2.514621e-1,ci95,3
S1-D1,HbO,1,31.200000,7.425279e-2,-1.110057e-1,2.595112e-1,ci95,3
S1-D1,HbO,1,31.300000,7.590156e-2,-1.290521e-1,2.808553e-1,ci95,3
S1-D1,HbO,1,31.400000,7.868165e-2,-1.568549e-1,3.142182e-1,ci95,3
S1-D1,HbO,1,31.500000,8.247278e-2,-1.926037e-1,3.575493e-1,ci95,3
S1-D1,HbO,1,31.600000,8.728580e-2,-2.338684e-1,4.084400e-1,ci95,3
S1-D1,HbO,1,31.700000,9.278823e-2,-2.784533e-1,4.640298e-1,ci95,3
S1-D1,HbO,1,31.800000,9.885859e-2,-3.246266e-1,5.223438e-1,ci95,3
S1-D1,HbO,1,31.900000,1.054178e-1,-3.707448e-1,5.815805e-1,ci95,3
S1-D1,HbO,1,32.000000,1.124310e-1,-4.151732e-1,6.400352e-1,ci95,3
S1-D1,HbO,1,32.100000,1.197397e-1,-4.566358e-1,6.961152e-1,ci95,3
S1-D1,HbO,1,32.200000,1.272909e-1,-4.940836e-1,7.486654e-1,ci95,3
S1-D1,HbO,1,32.300000,1.350599e-1,-5.264047e-1,7.965245e-1,ci95,3
S1-D1,HbO,1,32.400000,1.430953e-1,-5.521562e-1,8.383469e-1,ci95,3
S1-D1,HbO,1,32.500000,1.511408e-1,-5.713010e-1,8.735825e-1,ci95,3
S1-D1,HbO,1,32.600000,1.593116e-1,-5.836700e-1,9.022932e-1,ci95,3
S1-D1,HbO,1,32.700000,1.676228e-1,-5.894042e-1,9.246498e-1,ci95,3
S1-D1,HbO,1,32.800000,1.762269e-1,-5.883862e-1,9.408399e-1,ci95,3
S1-D1,HbO,1,32.900000,1.848410e-1,-5.823861e-1,9.520680e-1,ci95,3
S1-D1,HbO,1,33.000000,1.933988e-1,-5.735688e-1,9.603663e-1,ci95,3
S1-D1,HbO,1,33.100000,2.018057e-1,-5.641251e-1,9.677365e-1,ci95,3
S1-D1,HbO,1,33.200000,2.098896e-1,-5.564036e-1,9.761828e-1,ci95,3
S1-D1,HbO,1,33.300000,2.174511e-1,-5.526487e-1,9.875509e-1,ci95,3
S1-D1,HbO,1,33.400000,2.240379e-1,-5.552969e-1,1.003373e0,ci95,3
S1-D1,HbO,1,33.500000,2.295894e-1,-5.653749e-1,1.024554e0,ci95,3
S1-D1,HbO,1,33.600000,2.339154e-1,-5.833062e-1,1.051137e0,ci95,3
S1-D1,HbO,1,33.700000,2.367674e-1,-6.089102e-1,1.082445e0,ci95,3
S1-D1,HbO,1,33.800000,2.378912e-1,-6.411703e-1,1.116953e0,ci95,3
S1-D1,HbO,1,33.900000,2.371614e-1,-6.783512e-1,1.152674e0,ci95,3
S1-D1,HbO,1,34.000000,2.345332e-1,-7.190751e-1,1.188142e0,ci95,3
S1-D1,HbO,1,34.100000,2.299088e-1,-7.617941e-1,1.221612e0,ci95,3
S1-D1,HbO,1,34.200000,2.230534e-1,-8.052679e-1,1.251375e0,ci95,3
S1-D1,HbO,1,34.300000,2.141417e-1,-8.475178e-1,1.275801e0,ci95,3
S1-D1,HbO,1,34.400000,2.033004e-1,-8.881860e-1,1.294787e0,ci95,3
S1-D1,HbO,1,34.500000,1.906768e-1,-9.269353e-1,1.308289e0,ci95,3
S1-D1,HbO,1,34.600000,1.763348e-1,-9.637981e-1,1.316468e0,ci95,3
S1-D1,HbO,1,34.700000,1.605201e-1,-9.988380e-1,1.319878e0,ci95,3
S1-D1,HbO,1,34.800000,1.435090e-1,-1.032592e0,1.319610e0,ci95,3
S1-D1,HbO,1,34.900000,1.255727e-1,-1.065860e0,1.317005e0,ci95,3
S1-D1,HbO,1,35.000000,1.069515e-1,-1.099232e0,1.313135e0,ci95,3
S1-D1,HbO,1,35.100000,8.788790e-2,-1.133281e0,1.309056e0,ci95,3
S1-D1,HbO,1,35.200000,6.864834e-2,-1.168660e0,1.305957e0,ci95,3
S1-D1,HbO,1,35.300000,4.950101e-2,-1.205652e0,1.304654e0,ci95,3
S1-D1,HbO,1,35.400000,3.065480e-2,-1.244498e0,1.305807e0,ci95,3
S1-D1,HbO,1,35.500000,1.232420e-2,-1.285276e0,1.309925e0,ci95,3
S1-D1,HbO,1,35.600000,-5.337905e-3,-1.328003e0,1.317327e0,ci95,3
S1-D1,HbO,1,35.700000,-2.221130e-2,-1.372362e0,1.327940e0,ci95,3
S1-D1,HbO,1,35.800000,-3.828375e-2,-1.417595e0,1.341027e0,ci95,3
S1-D1,HbO,1,35.900000,-5.354916e-2,-1.462957e0,1.355859e0,ci95,3
S1-D1,HbO,1,36.000000,-6.802822e-2,-1.507576e0,1.371519e0,ci95,3
S1-D1,HbO,1,36.100000,-8.173486e-2,-1.550230e0,1.386761e0,ci95,3
S1-D1,HbO,1,36.200000,-9.485115e-2,-1.590271e0,1.400568e0,ci95,3
S1-D1,HbO,1,36.300000,-1.075109e-1,-1.626945e0,1.411924e0,ci95,3
S1-D1,HbO,1,36.400000,-1.198649e-1,-1.659619e0,1.419889e0,ci95,3
S1-D1,HbO,1,36.500000,-1.320024e-1,-1.687366e0,1.423362e0,ci95,3
S1-D1,HbO,1,36.600000,-1.440844e-1,-1.709514e0,1.421345e0,ci95,3
S1-D1,HbO,1,36.700000,-1.561919e-1,-1.726029e0,1.413645e0,ci95,3
S1-D1,HbO,1,36.800000,-1.683475e-1,-1.736576e0,1.399881e0,ci95,3
S1-D1,HbO,1,36.900000,-1.805265e-1,-1.740954e0,1.379901e0,ci95,3
S1-D1,HbO,1,37.000000,-1.925355e-1,-1.738278e0,1.353207e0,ci95,3
S1-D1,HbO,1,37.100000,-2.043152e-1,-1.729539e0,1.320908e0,ci95,3
S1-D1,HbO,1,37.200000,-2.156329e-1,-1.715248e0,1.283982e0,ci95,3
S1-D1,HbO,1,37.300000,-2.262599e-1,-1.695986e0,1.243467e0,ci95,3
S1-D1,HbO,1,37.400000,-2.359038e-1,-1.672240e0,1.200433e0,ci95,3
S1-D1,HbO,1,37.500000,-2.443606e-1,-1.644992e0,1.156271e0,ci95,3
S1-D1,HbO,1,37.600000,-2.514790e-1,-1.615483e0,1.112525e0,ci95,3
S1-D1,HbO,1,37.700000,-2.570845e-1,-1.584599e0,1.070430e0,ci95,3
S1-D1,HbO,1,37.800000,-2.609550e-1,-1.553125e0,1.031215e0,ci95,3
S1-D1,HbO,1,37.900000,-2.628498e-1,-1.521695e0,9.959954e-1,ci95,3
S1-D1,HbO,1,38.000000,-2.627028e-1,-1.491001e0,9.655953e-1,ci95,3
S1-D1,HbO,1,38.100000,-2.604691e-1,-1.461082e0,9.401442e-1,ci95,3
S1-D1,HbO,1,38.200000,-2.560371e-1,-1.431929e0,9.198546e-1,ci95,3
S1-D1,HbO,1,38.300000,-2.492694e-1,-1.403285e0,9.047467e-1,ci95,3
S1-D1,HbO,1,38.400000,-2.399514e-1,-1.375394e0,8.954911e-1,ci95,3
S1-D1,HbO,1,38.500000,-2.283156e-1,-1.347951e0,8.913200e-1,ci95,3
S1-D1,HbO,1,38.600000,-2.143836e-1,-1.320970e0,8.922033e-1,ci95,3
S1-D1,HbO,1,38.700000,-1.981750e-1,-1.294499e0,8.981486e-1,ci95,3
S1-D1,HbO,1,38.800000,-1.796678e-1,-1.268528e0,9.091927e-1,ci95,3
S1-D1,HbO,1,38.900000,-1.591411e-1,-1.243416e0,9.251338e-1,ci95,3
S1-D1,HbO,1,39.000000,-1.369343e-1,-1.219012e0,9.451433e-1,ci95,3
S1-D1,HbO,1,39.100000,-1.133332e-1,-1.195295e0,9.686291e-1,ci95,3
S1-D1,HbO,1,39.200000,-8.865766e-2,-1.172151e0,9.948359e-1,ci95,3
S1-D1,HbO,1,39.300000,-6.329117e-2,-1.149574e0,1.022992e0,ci95,3
S1-D1,HbO,1,39.400000,-3.770363e-2,-1.127309e0,1.051902e0,ci95,3
S1-D1,HbO,1,39.500000,-1.224016e-2,-1.105092e0,1.080612e0,ci95,3
S1-D1,HbO,1,39.600000,1.278467e-2,-1.082617e0,1.108186e0,ci95,3
S1-D1,HbO,1,39.700000,3.705495e-2,-1.059464e0,1.133574e0,ci95,3
S1-D1,HbO,1,39.800000,6.035468e-2,-1.035293e0,1.156002e0,ci95,3
S1-D1,HbO,1,39.900000,8.261780e-2,-1.010217e0,1.175452e0,ci95,3
S1-D1,HbO,1,40.000000,1.037788e-1,-9.844675e-1,1.192025e0,ci95,3
S1-D1,HbR,1,-5.000000,2.164875e-2,-6.626976e-2,1.095673e-1,ci95,3
S1-D1,HbR,1,-4.900000,2.215458e-2,-6.931737e-2,1.136265e-1,ci95,3
S1-D1,HbR,1,-4.800000,2.252112e-2,-7.153263e-2,1.165749e-1,ci95,3
S1-D1,HbR,1,-4.700000,2.265376e-2,-7.270864e-2,1.180162e-1,ci95,3
S1-D1,HbR,1,-4.600000,2.252953e-2,-7.286575e-2,1.179248e-1,ci95,3
S1-D1,HbR,1,-4.500000,2.212219e-2,-7.203452e-2,1.162789e-1,ci95,3
S1-D1,HbR,1,-4.400000,2.142234e-2,-7.026211e-2,1.131068e-1,ci95,3
S1-D1,HbR,1,-4.300000,2.042925e-2,-6.760711e-2,1.084656e-1,ci95,3
S1-D1,HbR,1,-4.200000,1.919876e-2,-6.409387e-2,1.024914e-1,ci95,3
S1-D1,HbR,1,-4.100000,1.781132e-2,-5.996856e-2,9.559120e-2,ci95,3
S1-D1,HbR,1,-4.000000,1.633925e-2,-5.534401e-2,8.802250e-2,ci95,3
S1-D1,HbR,1,-3.900000,1.486571e-2,-5.026539e-2,7.999680e-2,ci95,3
S1-D1,HbR,1,-3.800000,1.345998e-2,-4.472657e-2,7.164653e-2,ci95,3
S1-D1,HbR,1,-3.700000,1.217345e-2,-3.873221e-2,6.307911e-2,ci95,3
S1-D1,HbR,1,-3.600000,1.103349e-2,-3.222442e-2,5.429139e-2,ci95,3
S1-D1,HbR,1,-3.500000,1.005198e-2,-2.513735e-2,4.524132e-2,ci95,3
S1-D1,HbR,1,-3.400000,9.235997e-3,-1.741842e-2,3.589041e-2,ci95,3
S1-D1,HbR,1,-3.300000,8.536458e-3,-9.374334e-3,2.644725e-2,ci95,3
S1-D1,HbR,1,-3.200000,7.925754e-3,-1.849759e-3,1.770127e-2,ci95,3
S1-D1,HbR,1,-3.100000,7.369615e-3,2.255937e-4,1.451364e-2,ci95,3
S1-D1,HbR,1,-3.000000,6.823998e-3,-6.856292e-3,2.050429e-2,ci95,3
S1-D1,HbR,1,-2.900000,6.248283e-3,-1.570152e-2,2.819808e-2,ci95,3
S1-D1,HbR,1,-2.800000,5.601568e-3,-2.434298e-2,3.554611e-2,ci95,3
S1-D1,HbR,1,-2.700000,4.839918e-3,-3.240572e-2,4.208556e-2,ci95,3
S1-D1,HbR,1,-2.600000,3.919496e-3,-3.978124e-2,4.762024e-2,ci95,3
S1-D1,HbR,1,-2.500000,2.775460e-3,-4.645500e-2,5.200592e-2,ci95,3
S1-D1,HbR,1,-2.400000,1.404044e-3,-5.252198e-2,5.533007e-2,ci95,3
S1-D1,HbR,1,-2.300000,-2.128180e-4,-5.815223e-2,5.772660e-2,ci95,3
S1-D1,HbR,1,-2.200000,-2.068616e-3,-6.343560e-2,5.929837e-2,ci95,3
S1-D1,HbR,1,-2.100000,-4.143348e-3,-6.839740e-2,6.011071e-2,ci95,3
S1-D1,HbR,1,-2.000000,-6.381836e-3,-7.295918e-2,6.019551e-2,ci95,3
S1-D1,HbR,1,-1.900000,-8.718228e-3,-7.697279e-2,5.953633e-2,ci95,3
S1-D1,HbR,1,-1.800000,-1.106338e-2,-8.031197e-2,5.818521e-2,ci95,3
S1-D1,HbR,1,-1.700000,-1.333833e-2,-8.281630e-2,5.613963e-2,ci95,3
S1-D1,HbR,1,-1.600000,-1.544561e-2,-8.433756e-2,5.344633e-2,ci95,3
S1-D1,HbR,1,-1.500000,-1.732124e-2,-8.465214e-2,5.000965e-2,ci95,3
S1-D1,HbR,1,-1.400000,-1.892695e-2,-8.387264e-2,4.601873e-2,ci95,3
S1-D1,HbR,1,-1.300000,-2.022470e-2,-8.204590e-2,4.159650e-2,ci95,3
S1-D1,HbR,1,-1.200000,-2.118404e-2,-7.927313e-2,3.690504e-2,ci95,3
S1-D1,HbR,1,-1.100000,-2.178016e-2,-7.560474e-2,3.204443e-2,ci95,3
S1-D1,HbR,1,-1.000000,-2.203667e-2,-7.128175e-2,2.720841e-2,ci95,3
S1-D1,HbR,1,-0.900000,-2.198720e-2,-6.663403e-2,2.265963e-2,ci95,3
S1-D1,HbR,1,-0.800000,-2.166259e-2,-6.199142e-2,1.866625e-2,ci95,3
S1-D1,HbR,1,-0.700000,-2.109894e-2,-5.775905e-2,1.556117e-2,ci95,3
S1-D1,HbR,1,-0.600000,-2.032969e-2,-5.431488e-2,1.365551e-2,ci95,3
S1-D1,HbR,1,-0.500000,-1.942722e-2,-5.220617e-2,1.335173e-2,ci95,3
S1-D1,HbR,1,-0.400000,-1.844175e-2,-5.170829e-2,1.482480e-2,ci95,3
S1-D1,HbR,1,-0.300000,-1.742518e-2,-5.279088e-2,1.794053e-2,ci95,3
S1-D1,HbR,1,-0.200000,-1.642145e-2,-5.519472e-2,2.235182e-2,ci95,3
S1-D1,HbR,1,-0.100000,-1.545611e-2,-5.860110e-2,2.768888e-2,ci95,3
S1-D1,HbR,1,0.000000,-1.456478e-2,-6.274733e-2,3.361776e-2,ci95,3
S1-D1,HbR,1,0.100000,-1.376651e-2,-6.739881e-2,3.986579e-2,ci95,3
S1-D1,HbR,1,0.200000,-1.308613e-2,-7.236365e-2,4.619139e-2,ci95,3
S1-D1,HbR,1,0.300000,-1.251915e-2,-7.742480e-2,5.238649e-2,ci95,3
S1-D1,HbR,1,0.400000,-1.205475e-2,-8.243013e-2,5.832063e-2,ci95,3
S1-D1,HbR,1,0.500000,-1.169009e-2,-8.720749e-2,6.382730e-2,ci95,3
S1-D1,HbR,1,0.600000,-1.141574e-2,-9.155763e-2,6.872616e-2,ci95,3
S1-D1,HbR,1,0.700000,-1.123300e-2,-9.523043e-2,7.276442e-2,ci95,3
S1-D1,HbR,1,0.800000,-1.114228e-2,-9.801775e-2,7.573319e-2,ci95,3
S1-D1,HbR,1,0.900000,-1.113858e-2,-9.989356e-2,7.761641e-2,ci95,3
S1-D1,HbR,1,1.000000,-1.122710e-2,-1.008262e-1,7.837203e-2,ci95,3
S1-D1,HbR,1,1.100000,-1.140738e-2,-1.008581e-1,7.804330e-2,ci95,3
S1-D1,HbR,1,1.200000,-1.171918e-2,-1.000791e-1,7.664076e-2,ci95,3
S1-D1,HbR,1,1.300000,-1.213873e-2,-9.881423e-2,7.453678e-2,ci95,3
S1-D1,HbR,1,1.400000,-1.266375e-2,-9.734369e-2,7.201618e-2,ci95,3
S1-D1,HbR,1,1.500000,-1.329508e-2,-9.596648e-2,6.937632e-2,ci95,3
S1-D1,HbR,1,1.600000,-1.403278e-2,-9.502880e-2,6.696324e-2,ci95,3
S1-D1,HbR,1,1.700000,-1.483063e-2,-9.482693e-2,6.516567e-2,ci95,3
S1-D1,HbR,1,1.800000,-1.567884e-2,-9.563733e-2,6.427964e-2,ci95,3
S1-D1,HbR,1,1.900000,-1.655593e-2,-9.773188e-2,6.462003e-2,ci95,3
S1-D1,HbR,1,2.000000,-1.746253e-2,-1.013942e-1,6.646915e-2,ci95,3
S1-D1,HbR,1,2.100000,-1.831923e-2,-1.067242e-1,7.008577e-2,ci95,3
S1-D1,HbR,1,2.200000,-1.911276e-2,-1.135264e-1,7.530084e-2,ci95,3
S1-D1,HbR,1,2.300000,-1.982515e-2,-1.215487e-1,8.189838e-2,ci95,3
S1-D1,HbR,1,2.400000,-2.043307e-2,-1.304218e-1,8.955566e-2,ci95,3
S1-D1,HbR,1,2.500000,-2.090654e-2,-1.396853e-1,9.787217e-2,ci95,3
S1-D1,HbR,1,2.600000,-2.122536e-2,-1.488859e-1,1.064352e-1,ci95,3
S1-D1,HbR,1,2.700000,-2.139409e-2,-1.576919e-1,1.149037e-1,ci95,3
S1-D1,HbR,1,2.800000,-2.140949e-2,-1.658260e-1,1.230070e-1,ci95,3
S1-D1,HbR,1,2.900000,-2.125190e-2,-1.729827e-1,1.304789e-1,ci95,3
S1-D1,HbR,1,3.000000,-2.095489e-2,-1.790727e-1,1.371630e-1,ci95,3
S1-D1,HbR,1,3.100000,-2.054825e-2,-1.841385e-1,1.430420e-1,ci95,3
S1-D1,HbR,1,3.200000,-2.005734e-2,-1.882284e-1,1.481137e-1,ci95,3
S1-D1,HbR,1,3.300000,-1.951157e-2,-1.914309e-1,1.524078e-1,ci95,3
S1-D1,HbR,1,3.400000,-1.893896e-2,-1.938604e-1,1.559825e-1,ci95,3
S1-D1,HbR,1,3.500000,-1.841097e-2,-1.958430e-1,1.590210e-1,ci95,3
S1-D1,HbR,1,3.600000,-1.793880e-2,-1.976096e-1,1.617320e-1,ci95,3
S1-D1,HbR,1,3.700000,-1.754162e-2,-1.993970e-1,1.643138e-1,ci95,3
S1-D1,HbR,1,3.800000,-1.723769e-2,-2.014683e-1,1.669929e-1,ci95,3
S1-D1,HbR,1,3.900000,-1.702803e-2,-2.040610e-1,1.700049e-1,ci95,3
S1-D1,HbR,1,4.000000,-1.689603e-2,-2.073147e-1,1.735226e-1,ci95,3
S1-D1,HbR,1,4.100000,-1.681977e-2,-2.113249e-1,1.776853e-1,ci95,3
S1-D1,HbR,1,4.200000,-1.677607e-2,-2.161440e-1,1.825918e-1,ci95,3
S1-D1,HbR,1,4.300000,-1.674570e-2,-2.218192e-1,1.883278e-1,ci95,3
S1-D1,HbR,1,4.400000,-1.666287e-2,-2.281694e-1,1.948436e-1,ci95,3
S1-D1,HbR,1,4.500000,-1.651386e-2,-2.350048e-1,2.019770e-1,ci95,3
S1-D1,HbR,1,4.600000,-1.627558e-2,-2.421062e-1,2.095551e-1,ci95,3
S1-D1,HbR,1,4.700000,-1.592413e-2,-2.491926e-1,2.173443e-1,ci95,3
